FILE	ID	CHR	P0	P1	BLOCK	Z	P	RESID.Z	PIP	IN.CRED.SET	TRAIT
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TMEM109.wgt.RDat	TMEM109	11	60700000	60700000	11:58780549..62223771	0.95859	0.338	0.369529523783664	0.000315769256765933	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000167985.2.SDHAF2.wgt.RDat	SDHAF2	11	61200000	61200000	11:58780549..62223771	0.402243	0.688	1.59797331001735	0.000383219078472913	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000110107.4.PRPF19.wgt.RDat	PRPF19	11	60700000	60700000	11:58780549..62223771	-1.2518	0.211	-0.850859474174405	0.000410264502021495	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000166889.13.PATL1.wgt.RDat	PATL1	11	59400000	59400000	11:58780549..62223771	-0.4687	0.639	-1.24674571249383	0.000424549577977053	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Spleen/GTEx.Spleen.ENSG00000204950.2.LRRC10B.wgt.RDat	LRRC10B	11	61300000	61300000	11:58780549..62223771	-0.3558	0.722	-0.283131040582258	0.000465921436976524	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FADS3.wgt.RDat	FADS3	11	61600000	61600000	11:58780549..62223771	1.37068	0.17	2.16084231855094	0.000485282264236419	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.RAB3IL1.wgt.RDat	RAB3IL1	11	61700000	61700000	11:58780549..62223771	0.80448	0.421	0.835166486677112	0.000554462748971755	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000187049.5.TMEM216.wgt.RDat	TMEM216	11	61200000	61200000	11:58780549..62223771	-0.5485	0.583	0.891117270143447	0.000558263364394598	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MS4A4A.wgt.RDat	MS4A4A	11	6e+07	6e+07	11:58780549..62223771	-1.54039	0.123	-2.08767750726571	0.000664834815622385	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.MPEG1.wgt.RDat	MPEG1	11	5.9e+07	5.9e+07	11:58780549..62223771	-0.10161	0.919	1.55665236814428	0.000735085317512208	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.CD5.wgt.RDat	CD5	11	60900000	60900000	11:58780549..62223771	-0.18173	0.856	0.751397680339642	0.000767485091663331	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.FTH1.wgt.RDat	FTH1	11	61700000	61700000	11:58780549..62223771	-2.53062	0.0114	-3.5235807970554	0.000832300124219565	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TMEM258.wgt.RDat	TMEM258	11	61500000	61500000	11:58780549..62223771	-7.8298	4.89e-15	-6.66233743071287	0.00197338995006886	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.C11orf10.wgt.RDat	C11orf10	11	61600000	61600000	11:58780549..62223771	-8.94665	3.66e-19	-7.00236217862653	0.00204630549534013	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.TCN1.wgt.RDat	TCN1	11	59600000	59600000	11:58780549..62223771	-0.56124	0.575	-1.58416206889558	0.00227220983086141	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.MS4A1.wgt.RDat	MS4A1	11	60200000	60200000	11:58780549..62223771	-1.23086	0.218	-1.21696259018222	0.00228908837457179	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Pituitary/GTEx.Pituitary.ENSG00000255139.1.AP000442.1.wgt.RDat	AP000442.1	11	59400000	59400000	11:58780549..62223771	-0.403	0.686973	2.02201204994441	0.00532991428021553	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FAM111A.wgt.RDat	FAM111A	11	58900000	58900000	11:58780549..62223771	0.47921	0.632	2.39466841881773	0.00598360399347247	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MS4A14.wgt.RDat	MS4A14	11	60100000	60100000	11:58780549..62223771	-0.90036	0.368	-2.47797434190594	0.0186574668424737	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.DTX4.wgt.RDat	DTX4	11	58900000	58900000	11:58780549..62223771	-0.08969	0.929	-3.02433776109311	0.029310171001204	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.FADS1.wgt.RDat	FADS1	11	61600000	61600000	11:58780549..62223771	9.65112	4.86e-22	7.73023267332697	0.28025411466163	TRUE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000166900.10.STX3.wgt.RDat	STX3	11	59500000	59500000	11:58780549..62223771	0.4571	0.648	-3.30237372175009	0.320882799232027	TRUE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.FEN1.wgt.RDat	FEN1	11	61600000	61600000	11:58780549..62223771	-9.7832	1.33e-22	-7.85794753778465	0.718549880757811	TRUE	HDL
INTERCEPT	INTERCEPT.11:116383348..117747110	11	0	0	11:116383348..117747110	1.83336166895952	0.0667488039723151	0	0	FALSE	HDL
NULL	NULL.11:116383348..117747110	11	0	0	11:116383348..117747110	0	1	0	6.68865647022862e-14	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.DSCAML1.wgt.RDat	DSCAML1	11	1.17e+08	1.17e+08	11:116383348..117747110	-0.23977	0.811	-0.118507335133784	2.40506304877318e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PAFAH1B2.wgt.RDat	PAFAH1B2	11	1.17e+08	1.17e+08	11:116383348..117747110	-3.80632	0.000141	-1.31719517005906	2.83888885542106e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PCSK7.wgt.RDat	PCSK7	11	1.17e+08	1.17e+08	11:116383348..117747110	2.80721	0.005	0.756796912339706	3.49783537264035e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000167257.6.RNF214.wgt.RDat	RNF214	11	1.17e+08	1.17e+08	11:116383348..117747110	-2.6477	0.0081	-0.852797137888035	8.77001147516419e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Left_Ventricle/GTEx.Heart_Left_Ventricle.ENSG00000118137.5.APOA1.wgt.RDat	APOA1	11	1.17e+08	1.17e+08	11:116383348..117747110	1.209	0.227	-0.630659427410686	9.09344588267987e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.SIK3.wgt.RDat	SIK3	11	1.17e+08	1.17e+08	11:116383348..117747110	1.72271	0.0849	3.87845232481257	0.000549382361640377	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000186318.12.BACE1.wgt.RDat	BACE1	11	1.17e+08	1.17e+08	11:116383348..117747110	2.896	0.00378	1.9419148439982	0.000865503421047809	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.CEP164.wgt.RDat	CEP164	11	1.17e+08	1.17e+08	11:116383348..117747110	1.93867	0.0525	2.33672028612873	0.00103036005589797	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000235910.1.AP006216.12.wgt.RDat	AP006216.12	11	1.17e+08	1.17e+08	11:116383348..117747110	-6.1273	8.94e-10	-5.36882189983591	0.0618878326131107	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TAGLN.wgt.RDat	TAGLN	11	1.17e+08	1.17e+08	11:116383348..117747110	-3.8585	0.000114	-1.27266477462749	0.945819120557549	TRUE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SIDT2.wgt.RDat	SIDT2	11	1.17e+08	1.17e+08	11:116383348..117747110	-5.56593	2.61e-08	-2.97401053799132	0.94915549243816	TRUE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ZNF259.wgt.RDat	ZNF259	11	1.17e+08	1.17e+08	11:116383348..117747110	6.23311	4.57e-10	7.86642780807417	0.999999999987679	TRUE	HDL
INTERCEPT	INTERCEPT.12:18087873..20863943	12	0	0	12:18087873..20863943	-0.216295770291071	0.828757205855209	0	0	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.PIK3C2G.wgt.RDat	PIK3C2G	12	18400000	18400000	12:18087873..20863943	-0.27725	0.782	0.209944743880409	0.000189223792210521	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.SLCO1C1.wgt.RDat	SLCO1C1	12	20800000	20800000	12:18087873..20863943	-1.77805	0.0754	-1.05784602233547	0.00032569986485209	FALSE	HDL
NULL	NULL.12:18087873..20863943	12	0	0	12:18087873..20863943	0	1	0	0.00139632898501463	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000172572.6.PDE3A.wgt.RDat	PDE3A	12	20500000	20500000	12:18087873..20863943	-5.5171	3.45e-08	-5.63416802745406	0.998603242351262	TRUE	HDL
INTERCEPT	INTERCEPT.12:109025901..110336719	12	0	0	12:109025901..110336719	1.79292578108419	0.0729847923575686	0	0	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.C12orf76.wgt.RDat	C12orf76	12	1.1e+08	1.1e+08	12:109025901..110336719	-2.0705	0.0384	0.170115415926401	0.000191971825460598	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000139438.5.FAM222A.wgt.RDat	FAM222A	12	1.1e+08	1.1e+08	12:109025901..110336719	-0.43399	0.664	-0.855020550861559	0.000196216025219627	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.UBE3B.wgt.RDat	UBE3B	12	1.1e+08	1.1e+08	12:109025901..110336719	0.17756	0.859	0.492882163681234	0.000206733000981749	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000110921.7.MVK.wgt.RDat	MVK	12	1.1e+08	1.1e+08	12:109025901..110336719	-1.15594	0.248	0.11963191058434	0.000243853024184871	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GLTP.wgt.RDat	GLTP	12	1.1e+08	1.1e+08	12:109025901..110336719	-1.10983	0.267	-1.33084598958064	0.000280370120422061	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TRPV4.wgt.RDat	TRPV4	12	1.1e+08	1.1e+08	12:109025901..110336719	-0.90377	0.366	-1.5154751375365	0.000404761016651589	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000076555.11.ACACB.wgt.RDat	ACACB	12	1.1e+08	1.1e+08	12:109025901..110336719	-1.33555	0.182	-1.51817843233795	0.000542571106546387	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.ANKRD13A.wgt.RDat	ANKRD13A	12	1.1e+08	1.1e+08	12:109025901..110336719	0.38796	0.698	2.00590668975319	0.000752761425435697	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.GIT2.wgt.RDat	GIT2	12	1.1e+08	1.1e+08	12:109025901..110336719	-0.51492	0.607	-2.19242610074473	0.00182159318772546	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Breast_Mammary_Tissue/GTEx.Breast_Mammary_Tissue.ENSG00000189046.6.ALKBH2.wgt.RDat	ALKBH2	12	1.1e+08	1.1e+08	12:109025901..110336719	2.146	0.03187	3.37951729688278	0.00194114381162345	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.TCHP.wgt.RDat	TCHP	12	1.1e+08	1.1e+08	12:109025901..110336719	-1.60485	0.109	-3.14023752543957	0.00226904494448215	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000139428.7.MMAB.wgt.RDat	MMAB	12	1.1e+08	1.1e+08	12:109025901..110336719	-5.3868	7.17e-08	-3.78894153410436	0.00456303470152666	FALSE	HDL
NULL	NULL.12:109025901..110336719	12	0	0	12:109025901..110336719	0	1	0	0.0316952318648359	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000076248.6.UNG.wgt.RDat	UNG	12	1.1e+08	1.1e+08	12:109025901..110336719	-6.27008	3.61e-10	-4.31869633924149	0.0378123036964824	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000110906.8.KCTD10.wgt.RDat	KCTD10	12	1.1e+08	1.1e+08	12:109025901..110336719	-5.817	5.99e-09	-5.02509436996389	0.926475856830296	TRUE	HDL
INTERCEPT	INTERCEPT.15:58441366..59694116	15	0	0	15:58441366..59694116	-0.744980262298807	0.456283652005757	0	0	FALSE	HDL
NULL	NULL.15:58441366..59694116	15	0	0	15:58441366..59694116	0	1	0	9.62483520572903e-10	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000259250.1.RP11-50C13.1.wgt.RDat	RP11-50C13.1	15	58900000	58900000	15:58441366..59694116	1.4712	0.141	0.964874176117215	0.000165836578993737	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ADAM10.wgt.RDat	ADAM10	15	58900000	58900000	15:58441366..59694116	-1.72659	0.0842	-0.771473546008322	0.000168244028313863	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000245975.2.RP11-30K9.6.wgt.RDat	RP11-30K9.6	15	59100000	59100000	15:58441366..59694116	-0.05199	0.959	0.299835084574304	0.000203074796792893	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Tibial/GTEx.Artery_Tibial.ENSG00000157483.4.MYO1E.wgt.RDat	MYO1E	15	59400000	59400000	15:58441366..59694116	-1.34808	0.178	-0.303070951284	0.000432587977834436	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Stomach/GTEx.Stomach.ENSG00000137776.12.SLTM.wgt.RDat	SLTM	15	59200000	59200000	15:58441366..59694116	-1.59421	0.110888	-0.446144344123658	0.000440940407338927	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.FAM63B.wgt.RDat	FAM63B	15	59100000	59100000	15:58441366..59694116	-0.7287	0.466	0.448570368230149	0.000650522476038978	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.RNF111.wgt.RDat	RNF111	15	59300000	59300000	15:58441366..59694116	-1.92697	0.054	-1.70387339147007	0.000664665265638919	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.LIPC.wgt.RDat	LIPC	15	58700000	58700000	15:58441366..59694116	7.5448	4.53e-14	7.77637985806041	0.99999999903628	TRUE	HDL
INTERCEPT	INTERCEPT.15:63215222..65104668	15	0	0	15:63215222..65104668	-1.12598281530794	0.260172793273338	0	0	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000138613.9.APH1B.wgt.RDat	APH1B	15	63600000	63600000	15:63215222..65104668	2.65318	0.00797	2.01041442113807	0.000200449266893099	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ZNF609.wgt.RDat	ZNF609	15	64800000	64800000	15:63215222..65104668	-0.10681	0.915	-0.569007426265972	0.000201205074124168	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000185088.8.RPS27L.wgt.RDat	RPS27L	15	63400000	63400000	15:63215222..65104668	0.2315	0.817	-0.19716613295697	0.000204180635310924	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PIF1.wgt.RDat	PIF1	15	65100000	65100000	15:63215222..65104668	-0.40856	0.683	-0.737085344314791	0.000210599205995906	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.USP3.wgt.RDat	USP3	15	63800000	63800000	15:63215222..65104668	-1.293	0.196	-1.51209124302343	0.000234675724014423	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000180304.10.OAZ2.wgt.RDat	OAZ2	15	6.5e+07	6.5e+07	15:63215222..65104668	-0.3404	0.734	-0.351655288517605	0.000252010598975995	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Aorta/GTEx.Artery_Aorta.ENSG00000035664.7.DAPK2.wgt.RDat	DAPK2	15	64200000	64200000	15:63215222..65104668	-0.64878	0.516	-0.312691495020363	0.000254737113641611	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.CA12.wgt.RDat	CA12	15	63600000	63600000	15:63215222..65104668	0.43489	0.664	-0.350881912974446	0.000262345381662879	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.LACTB.wgt.RDat	LACTB	15	63400000	63400000	15:63215222..65104668	3.31793	0.000907	2.69405734362829	0.000270506469354673	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Spleen/GTEx.Spleen.ENSG00000166797.6.FAM96A.wgt.RDat	FAM96A	15	64400000	64400000	15:63215222..65104668	-0.9088	0.363477	-1.19373799017326	0.00030079681669169	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000166128.8.RAB8B.wgt.RDat	RAB8B	15	63500000	63500000	15:63215222..65104668	-2.0236	0.043	-1.63634780749065	0.000313768981342059	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000259248.1.USP3-AS1.wgt.RDat	USP3-AS1	15	63800000	63800000	15:63215222..65104668	1.5247	0.127	1.10777701633952	0.000352168773594313	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.HERC1.wgt.RDat	HERC1	15	63900000	63900000	15:63215222..65104668	-1.63153	0.103	-1.16901572780011	0.000356957829379396	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SNX1.wgt.RDat	SNX1	15	64400000	64400000	15:63215222..65104668	0.76717	0.443	1.68825413454566	0.00048705048815839	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.RBPMS2.wgt.RDat	RBPMS2	15	6.5e+07	6.5e+07	15:63215222..65104668	0.7692	0.442	1.59039342260529	0.000531453934544499	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TRIP4.wgt.RDat	TRIP4	15	64700000	64700000	15:63215222..65104668	0.81933	0.413	1.7093482624136	0.000547310951918115	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000197361.5.FBXL22.wgt.RDat	FBXL22	15	63900000	63900000	15:63215222..65104668	1.8925	0.0584	1.28937611139027	0.000564249289491737	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000169118.11.CSNK1G1.wgt.RDat	CSNK1G1	15	64500000	64500000	15:63215222..65104668	1.027	0.304	1.95628967659398	0.000753260708987215	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000259627.1.RP11-244F12.2.wgt.RDat	RP11-244F12.2	15	63400000	63400000	15:63215222..65104668	-4.3579	1.31e-05	-4.027072854096	0.00153702451833332	FALSE	HDL
NULL	NULL.15:63215222..65104668	15	0	0	15:63215222..65104668	0	1	0	0.00370958655399848	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TPM1.wgt.RDat	TPM1	15	63300000	63300000	15:63215222..65104668	-4.41318	1.02e-05	-4.40747201274137	0.00644577773862475	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000259498.1.RP11-244F12.3.wgt.RDat	RP11-244F12.3	15	63300000	63300000	15:63215222..65104668	-5.6163	1.95e-08	-5.45275859434831	0.988902458261014	TRUE	HDL
INTERCEPT	INTERCEPT.16:55903774..57664330	16	0	0	16:55903774..57664330	0.0811211389525411	0.935345614635939	0	0	FALSE	HDL
NULL	NULL.16:55903774..57664330	16	0	0	16:55903774..57664330	0	1	0	1.32175786244569e-42	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.RSPRY1.wgt.RDat	RSPRY1	16	57220049	57220049	16:55903774..57664330	0.53293	0.594	0.437581838751074	6.46037799349674e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.AMFR.wgt.RDat	AMFR	16	56395364	56395364	16:55903774..57664330	-1.43819	0.15	-1.37124815964845	6.77409020404604e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Aorta/GTEx.Artery_Aorta.ENSG00000087258.9.GNAO1.wgt.RDat	GNAO1	16	56225302	56225302	16:55903774..57664330	0.772	0.44	0.833891926067105	6.80702176551738e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NUDT21.wgt.RDat	NUDT21	16	56463045	56463045	16:55903774..57664330	3.79059	0.00015	3.82925934529893	7.06902255593285e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Whole_Blood/GTEx.Whole_Blood.ENSG00000140848.12.CPNE2.wgt.RDat	CPNE2	16	57126449	57126449	16:55903774..57664330	-1.08759	0.277	-1.05593844513236	7.58004596920715e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.MT2A.wgt.RDat	MT2A	16	56641940	56641940	16:55903774..57664330	0.52983	0.596	0.548255679402756	7.60847516835386e-05	FALSE	HDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000005194.10.CIAPIN1.wgt.RDat	CIAPIN1	16	57462081	57462081	16:55903774..57664330	0.15181	0.879	0.210357202826577	7.80899254277185e-05	FALSE	HDL
